ano,vtotal,areatotal,tempano,tempanodp,precano,precanodp,munic
2007,850335.7112,85140,20.80814898,3.468366908,1227.700121,8.315240925,3518305
2008,675742.8209,76329,20.07705286,2.995534217,1267.023886,7.673314454,3518305
2009,806138.7377,81774,20.64276907,3.408747449,1299.343631,6.79871506,3518305
2010,826840.2694,79695,20.56785289,3.434265967,1265.136044,9.39934372,3518305
2011,618802.8953,85635,20.34932984,3.578883967,1280.004846,10.72171449,3518305
2012,749200.5903,68310,20.95903814,3.26976555,1091.109426,7.345047182,3518305
2013,760274.3681,64647,20.43804572,3.322664303,1166.469121,7.089121324,3518305
2014,722596.0935,64647,21.30480576,3.600896988,869.6951511,5.486445825,3518305
1990,,446490,15.97730436,3.942977332,1332.615448,7.987255995,3518404
1991,331288.0593,433422,15.68829068,3.180299698,1686.404418,10.33477809,3518404
1992,1019987.68,513513,16.68840446,2.90781437,1652.763538,9.038998341,3518404
1993,328430.3773,324819,17.94339656,3.173361757,1400.215377,8.332624081,3518404
1994,739325.0051,383229,18.12371824,3.511522726,1011.695863,6.180561404,3518404
1995,804725.3755,399564,19.37004542,3.020721438,1692.444641,9.972816205,3518404
1996,542388.0983,226413,20.19289293,3.628159186,1405.717877,7.872034038,3518404
1997,695219.1501,318681,20.5971455,3.339636531,1184.981593,8.744566039,3518404
1998,667315.0795,270270,20.74733967,3.418832172,1236.801995,7.651605176,3518404
1999,626119.1393,350856,19.8842826,3.297377499,1110.081727,7.753695249,3518404
2000,661034.5336,408177,20.15503483,3.52115567,1690.031045,11.67744759,3518404
2001,520686.2593,260568,20.46574214,3.168723419,1334.92324,8.270916487,3518404
2002,559111.8982,268191,21.13268613,2.931875394,1238.739841,6.884511453,3518404
2003,661165.9174,357291,20.37257216,3.423787574,1215.303409,8.478449058,3518404
2004,501190.2515,275814,19.83217664,3.247288031,1380.886995,7.765452806,3518404
2005,528462,289872,20.48094431,3.001458808,1588.667551,8.819108018,3518404
2006,519350.8188,306900,20.33787523,3.240434789,1331.161004,8.2599855,3518404
2007,964055.4146,340461,20.61055565,3.386192613,1119.783508,6.675221031,3518404
2008,523799.2203,252054,19.9349056,2.899614077,1565.358926,8.350477926,3518404
2009,484607.983,254133,18.46721119,3.433831426,1979.416982,11.13703292,3518404
2010,498427.5265,258390,17.95698591,3.466753122,1363.978652,9.541826592,3518404
2011,674514.6355,340065,19.59835733,3.392854991,1164.019659,6.923760042,3518404
2012,969752.6772,602811,18.72682368,3.837995961,1440.509465,10.06701413,3518404
2013,631533.0995,321354,20.50599602,3.083372105,1622.781913,9.611532574,3518404
2014,723692.0683,320760,21.05927331,3.379193098,819.7345838,5.003697014,3518404
1990,361802.1367,553608,20.723864,4.048643952,1326.843028,8.641524302,3518503
1991,268284.068,413721,20.37452534,2.876907155,1659.298457,11.44488842,3518503
1992,202588.0827,338382,20.28486986,2.88256076,1373.809532,8.628273302,3518503
1993,382200.5743,160083,20.06667877,3.356344981,1343.406343,8.409696011,3518503
1994,301955.8968,186318,20.30923569,3.413320702,1267.062242,9.291226719,3518503
1995,436999.2178,228690,20.40140252,2.838716986,1449.458592,10.31056564,3518503
1996,123999.9106,76527,19.88701174,3.386781973,1514.813448,10.19515874,3518503
1997,525934.1088,185625,20.38924635,3.112870958,1447.472552,12.68815125,3518503
1998,386440.8728,207207,20.72890234,3.290203828,1470.898472,10.47559609,3518503
1999,841057.9454,407781,20.2802064,3.496917949,1329.814283,10.77198023,3518503
2000,690161.4132,305316,20.18376763,3.539944699,1077.8253,8.626352699,3518503
2001,1161785.351,365706,20.75684326,3.369835316,1319.95014,10.10588161,3518503
2002,1166205.194,402633,21.50273872,3.226305986,1228.312717,10.51939747,3518503
2003,940851.125,439362,20.72870002,3.273970523,1073.319094,9.090671804,3518503
2004,1394488.17,586971,20.15644926,3.230340956,1169.512199,10.37788673,3518503
2005,1403721,499257,20.78342493,2.897463504,1119.928108,9.092225802,3518503
2006,1423866.12,461637,20.72150607,3.245429868,1222.058631,10.35723637,3518503
2007,1439880.229,452925,21.13305727,3.376440118,1236.839849,11.23173184,3518503
2008,1149591.286,441639,20.35503525,2.793178234,1159.50359,8.739389348,3518503
2009,1338818.541,597762,20.8248509,3.296655522,1626.105865,11.05903632,3518503
2010,1367351.387,574101,20.85218993,3.37774737,1254.00106,9.055372661,3518503
2011,1572395.689,637758,20.83056301,3.437942155,1337.535441,11.24860675,3518503
2012,1587722.769,771606,21.34621361,3.309766496,1337.818543,8.2139171,3518503
2013,1682384.363,741906,20.73476555,3.235396797,1171.667135,7.7566069,3518503
2014,1064191.503,601326,21.84983663,3.391328579,1038.886672,8.166209797,3518503
1990,3681998.209,2054250,21.70266169,3.715885016,1318.961156,8.613860496,3518602
1991,1465855.105,1738440,21.66877341,2.615047346,1361.186631,9.834588705,3518602
1992,8157373.941,2037915,21.69214136,2.419126719,1406.188676,8.194937338,3518602
1993,2558735.49,1885356,21.4394653,3.175935962,1464.825695,8.713457564,3518602
1994,3768806.493,2028213,21.87620668,3.198436525,1063.735199,7.271479456,3518602
1995,3404760.923,1981089,21.84122199,2.652411009,1443.323311,11.05025567,3518602
1996,4202080.425,1773585,21.53850601,3.221011636,1358.57571,8.985206333,3518602
1997,3873997.774,1773981,21.81777904,3.134220452,1448.116978,10.47083924,3518602
1998,4054205.811,1997721,22.08456068,3.129533223,1271.693683,9.335697209,3518602
1999,3463950.603,1996335,21.97500018,3.040444418,1577.100127,12.73763132,3518602
2000,3911157.399,2043855,22.12628506,3.358686571,1433.845081,10.75604883,3518602
2001,4936926.133,2021679,22.22374308,2.94666405,1284.479744,8.303426512,3518602
2002,5806084.589,2018511,22.90754006,2.925685318,1386.284091,10.2261195,3518602
2003,5454458.185,2018907,22.06101961,2.907984975,1226.636782,8.171043545,3518602
2004,4220629.421,2211858,21.47959908,3.112382718,1437.299643,10.80534067,3518602
2005,5190768,2044746,22.15586456,2.675393602,1180.435823,8.414253812,3518602
2006,7429648.928,2040192,22.12316549,2.783288371,1484.632616,10.98088458,3518602
2007,4712940.057,2050785,22.50754668,3.064438969,1374.606937,10.05420293,3518602
2008,4647109.36,2046924,21.82522028,2.656466436,1536.393277,10.17559431,3518602
2009,3952677.895,2364516,22.03280958,2.929401741,2136.138695,14.33944359,3518602
2010,5814987.809,2097216,22.17815826,2.937879165,1500.747667,11.63622023,3518602
2011,8604347.121,2483316,21.90404321,2.94133675,1870.702229,12.63903783,3518602
2012,6995921.368,2203047,22.22077106,3.087405059,1198.975704,9.113240886,3518602
2013,5497036.105,2191167,21.49028184,2.858194033,1468.76309,10.0250797,3518602
2014,6598365.927,2463417,22.74215783,2.926324055,799.407468,6.402612857,3518602
1990,,990,20.12795849,4.185608407,1764.260912,12.58315604,3518701
1991,,990,19.58703111,3.143717442,2055.109329,12.80226427,3518701
1992,6441.074348,3168,19.73534534,3.134465296,1763.604229,10.73564593,3518701
1993,,14850,20.24021254,3.522512289,1989.188557,12.1066502,3518701
1994,,41976,20.40669588,3.592252101,2012.134783,13.37281125,3518701
1995,,11880,20.44386107,3.096301389,2883.503468,15.28056202,3518701
1996,,2376,19.93159708,3.607840905,2198.835707,12.82462113,3518701
1997,,2376,20.4578642,3.256237971,1943.426552,10.03593599,3518701
1998,,2376,20.48621543,3.525873943,2151.966633,13.00402439,3518701
1999,,2376,19.85008332,3.509870488,2163.056558,13.16514559,3518701
2000,,2376,20.11177636,3.554295766,2189.115623,17.60923345,3518701
2001,,0,20.77232994,3.289102353,1728.779483,11.32399154,3518701
2002,,0,21.29474852,3.240852026,1664.599481,10.1927198,3518701
2003,,0,20.54221597,3.506726226,2025.303224,13.84803114,3518701
2004,,0,19.86042644,3.171573277,2091.165786,12.90014417,3518701
2005,,0,20.63322022,2.971330416,2501.908988,15.91701151,3518701
2006,,0,20.539756,3.323550712,2244.747068,13.47961788,3518701
2007,,0,20.79403581,3.469543713,1964.082283,13.94875303,3518701
2008,,0,20.04727027,3.021524809,2005.760129,11.2289423,3518701
2009,,0,20.71142017,3.344662749,2280.88792,11.64055435,3518701
2010,,0,20.56666189,3.494927227,2908.205433,17.51025312,3518701
2011,,0,20.29813053,3.592267472,2318.5237,14.01804336,3518701
2012,,0,20.9560582,3.265746008,2184.506046,13.52580711,3518701
2013,,0,20.37617507,3.352247538,2318.551362,14.02948554,3518701
2014,,495,21.30380819,3.584661356,2008.653857,12.84012656,3518701
1990,,0,20.05606374,4.188048753,1495.537501,7.529572479,3518800
1991,,0,19.86435658,3.079167736,1831.956543,10.88605413,3518800
1992,,0,19.9715688,3.236965402,1622.547922,9.071521337,3518800
1993,,0,20.20665721,3.569964983,1421.672015,7.21430003,3518800
1994,,0,20.36044663,3.616177983,1462.08972,9.448423487,3518800
1995,,0,20.41000544,3.135156812,1788.443011,10.29727243,3518800
1996,10348.19398,990,19.89435058,3.623743734,1735.641471,9.841933867,3518800
1997,,792,20.42441058,3.279730903,1539.136119,8.431549923,3518800
1998,,594,20.44859183,3.559618965,1585.363044,9.078509515,3518800
1999,,495,19.81395959,3.549606183,1384.661518,8.890465938,3518800
2000,,495,20.07072435,3.581467781,1568.943036,10.02810075,3518800
2001,,495,20.76838604,3.329962898,1476.586943,7.942273908,3518800
2002,,891,21.28721895,3.295370968,1764.194377,9.635562252,3518800
2003,,792,20.52657857,3.547830486,1248.671098,7.028941702,3518800
2004,,891,19.83272666,3.18564987,1683.309015,9.441668369,3518800
2005,,0,20.62207346,3.009016922,1583.397597,8.974687562,3518800
2006,,891,20.53080823,3.345739689,1795.603509,10.12621023,3518800
2007,,891,20.79514486,3.49149272,1461.914319,9.47449444,3518800
2008,,891,20.04134459,3.067178138,1544.637717,9.392273365,3518800
2009,,792,20.70032047,3.372454093,1873.623782,10.3248069,3518800
2010,,0,20.55211808,3.534305545,1634.419961,8.377285052,3518800
2011,,495,20.26516118,3.625580429,1608.604512,9.298601912,3518800
2012,,495,20.9421612,3.298070049,1751.332218,8.38804425,3518800
2013,,495,20.30632958,3.410252778,1338.624353,6.579511904,3518800
2014,,0,21.25750723,3.616266495,1224.233687,7.848772545,3518800
1990,211369.0395,307197,23.52574543,3.682940289,1236.823599,11.77603365,3518909
1991,153644.9159,214335,23.46631471,2.674967131,1530.433307,12.75747492,3518909
1992,475102.581,307791,23.21459192,2.633434896,1174.626922,8.745627636,3518909
1993,342635.5276,197604,23.82511334,3.274821269,1298.888112,10.00800011,3518909
1994,169850.192,108801,24.34602632,3.323472314,1088.816893,8.517636818,3518909
1995,224388.8172,127017,24.239858,2.664562494,1296.802352,10.02832458,3518909
1996,264235.7808,137808,23.69095218,3.176047675,1581.739345,15.48103357,3518909
1997,276115.4071,142857,24.04530816,3.04467236,1226.667486,9.23284151,3518909
1998,304121.1648,132363,24.02558241,3.028410875,1581.840626,11.6721554,3518909
1999,271989.4781,137709,24.02099141,3.123357475,1283.093585,12.6808219,3518909
2000,283258.9046,136125,23.81294797,3.377062489,1320.308986,10.50793932,3518909
2001,332921.6336,153054,23.96047479,3.212685682,1269.936503,9.374886763,3518909
2002,346383.1864,132264,25.09272445,2.978907707,841.3713337,7.1099701,3518909
2003,431047.5008,212949,24.06836008,3.09012108,1239.109056,11.28350476,3518909
2004,875072.8188,358677,23.94740354,3.294480673,1214.009153,11.05895595,3518909
2005,338184,166320,24.34269318,3.009923816,1313.130822,9.425926034,3518909
2006,496688.2376,183942,24.20693518,2.87279629,1495.570921,12.16056468,3518909
2007,634313.2232,355509,24.72815772,3.195506922,1752.785959,15.75580296,3518909
2008,326328.8447,179685,24.0355413,2.795349592,1189.210557,11.01440482,3518909
2009,473452.385,322344,23.91327859,2.911274374,1812.419622,12.21403599,3518909
2010,976982.2464,489357,24.10866479,2.936503141,1254.719372,9.804704887,3518909
2011,1525254.985,440550,23.93615712,2.907021142,1334.309665,10.44709817,3518909
2012,704597.127,406692,24.55671696,3.190274323,1572.007017,13.22280402,3518909
2013,584368.3696,316998,23.95185705,2.978698667,1363.718167,10.12151095,3518909
2014,549083.3604,280467,24.30233461,2.846498732,1561.867065,12.38628315,3518909
1990,183997.5215,532917,22.68633629,4.199425655,1129.458708,8.598024232,3519006
1991,142179.3891,516780,22.97403475,2.991587427,1496.196438,10.19666139,3519006
1992,261553.839,632016,22.57639183,3.144474989,1329.558238,8.924884143,3519006
1993,243751.2332,368379,23.19920785,3.530678395,1443.337603,9.154172054,3519006
1994,647493.0571,644886,23.39212358,3.433544192,1191.520023,8.457021114,3519006
1995,486907.7626,492624,23.31926133,2.926570032,1417.794681,9.516831836,3519006
1996,679769.2943,478665,22.83580461,3.348634968,1431.535536,8.892350032,3519006
1997,539904.2336,596376,23.12522976,3.247329279,1471.212752,10.69135966,3519006
1998,820808.6935,676665,23.08031558,3.383091082,1505.052356,9.487103682,3519006
1999,697392.5278,653103,23.45656694,3.365190961,1272.90327,9.511803533,3519006
2000,891428.1516,603009,23.35721898,3.736525895,1251.601044,9.529585455,3519006
2001,708318.5631,578259,23.63701885,3.351039187,1405.174089,9.290650865,3519006
2002,928982.4818,646173,24.2522107,3.337805498,1180.660105,8.60220007,3519006
2003,1710329.66,618552,23.29960305,3.372274886,1328.545413,8.517795823,3519006
2004,1505625.545,582120,22.91758955,3.602293204,1279.133826,9.606135698,3519006
2005,1454112,537867,23.2915056,3.137051478,1343.399326,10.91452894,3519006
2006,1146547.693,704979,23.52148724,3.245342213,1205.365918,8.148234416,3519006
2007,1586951.719,689634,23.91440461,3.42704282,1470.71958,11.10780056,3519006
2008,2359750.879,968814,23.0752365,3.09111272,1150.763935,7.820323369,3519006
2009,2611290.631,958122,23.03977519,3.371113162,1763.100372,11.13281648,3519006
2010,1118868.241,372735,22.72830045,3.315722821,1082.646915,7.944199832,3519006
2011,2494886.007,899019,22.62574164,3.42257593,1334.140314,8.772715845,3519006
2012,2106338.36,881298,22.74275188,3.610019235,1380.64836,9.612177552,3519006
2013,1737717.286,882288,21.87105271,3.39540815,1654.188542,11.94820938,3519006
2014,3856884.671,1801305,23.01260093,3.366141334,1264.595269,9.384549656,3519006
1990,615420.7116,578358,22.28918123,3.737916402,1415.619138,11.59469929,3519105
1991,494361.4363,753489,22.38147264,2.692100187,1455.7039,9.80841656,3519105
1992,935546.4143,621522,22.33619155,2.603291945,1444.677983,10.48545765,3519105
1993,660976.9124,242946,22.01862433,3.222288281,1304.598785,8.368435626,3519105
1994,1225333.916,427284,22.73426161,3.246493616,1034.476129,8.011906494,3519105
1995,971419.915,519849,22.33641976,2.703006197,1384.437741,9.466686369,3519105
1996,1327780.338,741510,22.02253784,3.214784132,1004.006167,7.412788409,3519105
1997,1409010.348,816453,22.30239802,3.109593999,1390.027294,9.175669694,3519105
1998,1292276.112,775269,22.49000674,3.176517745,1229.612267,8.431255853,3519105
1999,1270136.529,767349,22.47955737,3.116501143,1227.034026,9.468354658,3519105
2000,1699262.159,854370,22.21964649,3.500520517,1443.629027,8.611690887,3519105
2001,1691469.492,508860,22.20930635,3.135915976,1166.989052,7.512341966,3519105
2002,2444478.825,674982,22.86296838,3.047425998,1078.03405,7.377622817,3519105
2003,1837183.928,576972,22.20212526,2.853351441,1266.877905,8.623722383,3519105
2004,1878346.709,727947,21.39477655,3.191053886,1346.290806,9.206809081,3519105
2005,2039697,701613,22.05510244,2.716815133,1118.341228,7.368424063,3519105
2006,3616371.452,947727,22.01416786,2.885345655,1328.399909,9.524691198,3519105
2007,3322233.486,1045539,22.43166606,3.071469802,1423.127097,9.484550377,3519105
2008,6882264.879,1886742,21.93211979,2.5086659,1452.633745,8.989629672,3519105
2009,6261299.539,1857537,22.0212186,2.992384124,1596.716117,8.757213496,3519105
2010,4124630.252,1880604,22.16722215,3.063177809,1187.342091,7.564799446,3519105
2011,6638592.782,2040984,22.23086608,2.895038383,1561.285773,8.887177979,3519105
2012,6739365.457,2111670,22.44323493,3.142543381,1291.978827,8.881262697,3519105
2013,5613867.62,2113650,21.6532788,2.950273334,1207.004662,7.292383029,3519105
2014,3285433.462,2117709,23.0647639,2.941080116,861.8066068,6.933393794,3519105
1990,291676.8306,775467,22.7823067,4.230233254,1219.581032,10.74091217,3519204
1991,169249.3311,627165,23.11192624,3.022557839,1324.377198,10.58765425,3519204
1992,367662.211,539154,22.66940181,3.212156301,1248.827604,9.760257736,3519204
1993,511278.4182,509652,23.17170603,3.636550587,1631.142116,12.05126134,3519204
1994,768508.8869,693198,23.50772752,3.47101892,1019.81834,7.772559845,3519204
1995,752221.5865,622512,23.44479353,2.960822747,1347.105096,9.020409787,3519204
1996,1066577.649,651519,22.95349071,3.363178836,1532.146868,12.55892051,3519204
1997,1069782.848,715176,23.22906066,3.269610533,1429.978918,10.60291898,3519204
1998,749475.5617,676269,23.15117651,3.411313174,1640.478548,10.74221,3519204
1999,1049604.519,740223,23.43054646,3.45409407,1197.855764,9.638515036,3519204
2000,1005022.982,660132,23.34761723,3.792815147,1278.756111,9.162997753,3519204
2001,992678.0983,871596,23.63268489,3.440251595,1341.541364,9.233846899,3519204
2002,1704849.503,824175,24.36738379,3.365272145,1026.21764,8.345151314,3519204
2003,1446432.393,753291,23.40497147,3.38387044,1178.324541,8.842019772,3519204
2004,1630074.39,753390,23.00595982,3.622194592,1281.748288,9.860789569,3519204
2005,1686762,794970,23.40802859,3.206096809,1053.087782,8.744160344,3519204
2006,1596916.795,723195,23.67075276,3.266822483,1056.851782,8.980310676,3519204
2007,2121029.789,866547,24.04145602,3.445790012,1462.782035,12.04774358,3519204
2008,2128980.001,944559,23.21903707,3.119789667,1040.536622,8.014951956,3519204
2009,2489973.503,974952,23.22901659,3.423135204,1905.905124,13.00031407,3519204
2010,2511718.192,923373,22.95509531,3.321593079,1081.600457,8.136688026,3519204
2011,3782814.174,1516383,22.75156313,3.517497681,1469.519459,11.91250895,3519204
